Station ID;Distrito;Concelho;Freguesia;Latitude;Longitude;Potência Máxima Admissível (kW);Pontos de ligação para instalações de PCVE;CodDistrito;CodDistritoConcelho;CodDistritoConcelhoFreguesia
PT-EVS01856;Braga;Vizela;Infias;41.3962002;-8.3135066;400.0;1;3;314;31404
PT-EVS02931;Braga;Vizela;Infias;41.3962002;-8.3135066;100.0;1;3;314;31404
PT-EVS05778;Braga;Vizela;Infias;41.3962002;-8.3135066;100.0;1;3;314;31404
PT-EVS06545;Braga;Vizela;Infias;41.3962002;-8.3135066;100.0;1;3;314;31404
PT-EVS07153;Braga;Vizela;Infias;41.3962002;-8.3135066;400.0;1;3;314;31404
PT-EVS13677;Braga;Vizela;Infias;41.3962002;-8.3135066;100.0;1;3;314;31404
PT-EVS14188;Braga;Vizela;Infias;41.3962002;-8.3135066;400.0;1;3;314;31404
PT-EVS14939;Braga;Vizela;Infias;41.3962002;-8.3135066;100.0;1;3;314;31404
PT-EVS15901;Braga;Vizela;Infias;41.3962002;-8.3135066;100.0;1;3;314;31404
PT-EVS16538;Braga;Vizela;Infias;41.3962002;-8.3135066;400.0;1;3;314;31404
PT-EVS16730;Braga;Vizela;Infias;41.3962002;-8.3135066;100.0;1;3;314;31404
PT-EVS24391;Braga;Vizela;Infias;41.3962002;-8.3135066;400.0;1;3;314;31404
PT-EVS25883;Braga;Vizela;Infias;41.3962002;-8.3135066;100.0;1;3;314;31404
PT-EVS26932;Braga;Vizela;Infias;41.3962002;-8.3135066;400.0;1;3;314;31404
PT-EVS31022;Braga;Vizela;Infias;41.3962002;-8.3135066;400.0;1;3;314;31404
PT-EVS33547;Braga;Vizela;Infias;41.3962002;-8.3135066;100.0;1;3;314;31404
PT-EVS34404;Braga;Vizela;Infias;41.3962002;-8.3135066;100.0;1;3;314;31404
PT-EVS00562;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;41.4;1;3;312;31260
PT-EVS00704;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;10.35;1;3;312;31260
PT-EVS01557;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;41.4;1;3;312;31260
PT-EVS02456;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;93.0;1;3;312;31260
PT-EVS02511;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;135.0;1;3;312;31260
PT-EVS02899;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;13.8;1;3;312;31260
PT-EVS02960;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;110.0;2;3;312;31260
PT-EVS03784;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;41.4;1;3;312;31260
PT-EVS04257;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;93.0;1;3;312;31260
PT-EVS06044;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;93.0;1;3;312;31260
PT-EVS06301;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;93.0;1;3;312;31260
PT-EVS06326;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;110.0;2;3;312;31260
PT-EVS06406;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;187.5;1;3;312;31260
PT-EVS06880;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;472.5;1;3;312;31260
PT-EVS07850;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;93.0;1;3;312;31260
PT-EVS08343;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;187.5;1;3;312;31260
PT-EVS09292;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;100.0;1;3;312;31260
PT-EVS10429;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;93.0;1;3;312;31260
PT-EVS10451;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;187.5;1;3;312;31260
PT-EVS10673;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;110.0;2;3;312;31260
PT-EVS10919;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;41.4;1;3;312;31260
PT-EVS11153;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;110.0;2;3;312;31260
PT-EVS11735;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;41.4;1;3;312;31260
PT-EVS13382;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;472.5;1;3;312;31260
PT-EVS13697;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;13.8;1;3;312;31260
PT-EVS13860;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;110.0;2;3;312;31260
PT-EVS13867;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;10.35;1;3;312;31260
PT-EVS14089;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;13.8;1;3;312;31260
PT-EVS14957;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;135.0;1;3;312;31260
PT-EVS15095;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;93.0;1;3;312;31260
PT-EVS15361;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;13.8;1;3;312;31260
PT-EVS15830;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;135.0;1;3;312;31260
PT-EVS16596;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;100.0;1;3;312;31260
PT-EVS17684;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;472.5;1;3;312;31260
PT-EVS18214;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;110.0;2;3;312;31260
PT-EVS18956;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;10.35;1;3;312;31260
PT-EVS18966;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;13.8;1;3;312;31260
PT-EVS19779;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;41.4;1;3;312;31260
PT-EVS20201;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;10.35;1;3;312;31260
PT-EVS21058;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;100.0;1;3;312;31260
PT-EVS21698;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;472.5;1;3;312;31260
PT-EVS21821;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;110.0;2;3;312;31260
PT-EVS22097;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;100.0;1;3;312;31260
PT-EVS22118;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;93.0;1;3;312;31260
PT-EVS22312;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;41.4;1;3;312;31260
PT-EVS23147;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;100.0;1;3;312;31260
PT-EVS23356;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;472.5;1;3;312;31260
PT-EVS23856;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;13.8;1;3;312;31260
PT-EVS23991;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;135.0;1;3;312;31260
PT-EVS24549;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;100.0;1;3;312;31260
PT-EVS25185;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;135.0;1;3;312;31260
PT-EVS25261;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;93.0;1;3;312;31260
PT-EVS25461;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;100.0;1;3;312;31260
PT-EVS25501;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;472.5;1;3;312;31260
PT-EVS25729;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;187.5;1;3;312;31260
PT-EVS27540;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;100.0;1;3;312;31260
PT-EVS27645;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;187.5;1;3;312;31260
PT-EVS27818;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;110.0;2;3;312;31260
PT-EVS28421;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;135.0;1;3;312;31260
PT-EVS28690;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;41.4;1;3;312;31260
PT-EVS28854;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;100.0;1;3;312;31260
PT-EVS29095;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;10.35;1;3;312;31260
PT-EVS29816;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;41.4;1;3;312;31260
PT-EVS29868;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;472.5;1;3;312;31260
PT-EVS30286;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;187.5;1;3;312;31260
PT-EVS30562;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;10.35;1;3;312;31260
PT-EVS31189;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;472.5;1;3;312;31260
PT-EVS31646;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;100.0;1;3;312;31260
PT-EVS32117;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;187.5;1;3;312;31260
PT-EVS32271;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;472.5;1;3;312;31260
PT-EVS32458;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;93.0;1;3;312;31260
PT-EVS32791;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;10.35;1;3;312;31260
PT-EVS33241;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;110.0;2;3;312;31260
PT-EVS34219;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;472.5;1;3;312;31260
PT-EVS34919;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;110.0;2;3;312;31260
PT-EVS35176;Braga;Vila Nova de Famalicão;Vila Nova de Famalicão e Calendário;41.3975985;-8.5339245;41.4;1;3;312;31260
PT-EVS01342;Braga;Vila Nova de Famalicão;Seide;41.398828;-8.4631274;400.0;1;3;312;31258
PT-EVS00690;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;250.0;1;3;312;31250
PT-EVS00856;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;120.0;3;3;312;31250
PT-EVS01341;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;150.0;1;3;312;31250
PT-EVS01774;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;100.0;1;3;312;31250
PT-EVS02323;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;150.0;1;3;312;31250
PT-EVS02578;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;250.0;1;3;312;31250
PT-EVS02736;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;120.0;3;3;312;31250
PT-EVS02790;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;800.0;2;3;312;31250
PT-EVS02844;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;100.0;1;3;312;31250
PT-EVS06194;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;800.0;2;3;312;31250
PT-EVS07220;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;10.35;1;3;312;31250
PT-EVS07808;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;150.0;1;3;312;31250
PT-EVS08563;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;100.0;1;3;312;31250
PT-EVS09018;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;250.0;1;3;312;31250
PT-EVS10007;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;800.0;2;3;312;31250
PT-EVS10546;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;10.35;1;3;312;31250
PT-EVS11190;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;250.0;1;3;312;31250
PT-EVS11563;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;100.0;1;3;312;31250
PT-EVS12027;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;400.0;1;3;312;31250
PT-EVS12876;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;400.0;1;3;312;31250
PT-EVS13138;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;800.0;2;3;312;31250
PT-EVS14415;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;100.0;1;3;312;31250
PT-EVS14670;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;10.35;1;3;312;31250
PT-EVS14725;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;800.0;2;3;312;31250
PT-EVS14937;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;150.0;1;3;312;31250
PT-EVS15482;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;250.0;1;3;312;31250
PT-EVS16125;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;100.0;1;3;312;31250
PT-EVS17350;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;400.0;1;3;312;31250
PT-EVS18360;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;400.0;1;3;312;31250
PT-EVS18566;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;800.0;2;3;312;31250
PT-EVS21198;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;100.0;1;3;312;31250
PT-EVS21456;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;120.0;2;3;312;31250
PT-EVS22087;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;100.0;1;3;312;31250
PT-EVS22433;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;800.0;2;3;312;31250
PT-EVS22704;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;250.0;1;3;312;31250
PT-EVS22970;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;100.0;1;3;312;31250
PT-EVS23130;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;800.0;2;3;312;31250
PT-EVS23423;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;10.35;1;3;312;31250
PT-EVS23782;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;120.0;3;3;312;31250
PT-EVS23909;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;150.0;1;3;312;31250
PT-EVS24427;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;100.0;1;3;312;31250
PT-EVS25127;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;250.0;1;3;312;31250
PT-EVS26096;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;10.35;1;3;312;31250
PT-EVS27028;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;10.35;1;3;312;31250
PT-EVS28034;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;120.0;3;3;312;31250
PT-EVS28503;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;250.0;1;3;312;31250
PT-EVS30131;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;120.0;3;3;312;31250
PT-EVS31692;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;120.0;3;3;312;31250
PT-EVS31982;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;10.35;1;3;312;31250
PT-EVS32076;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;800.0;2;3;312;31250
PT-EVS32283;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;120.0;3;3;312;31250
PT-EVS32875;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;250.0;1;3;312;31250
PT-EVS33308;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;800.0;2;3;312;31250
PT-EVS33955;Braga;Vila Nova de Famalicão;Antas e Abade de Vermoim;41.4004263;-8.5067851;250.0;1;3;312;31250
PT-EVS00891;Bragança;Miranda do douro;Picote;41.4011319;-6.3684152;250.0;1;4;406;40611
PT-EVS03155;Bragança;Miranda do douro;Picote;41.4011319;-6.3684152;250.0;1;4;406;40611
PT-EVS03591;Bragança;Miranda do douro;Picote;41.4011319;-6.3684152;250.0;1;4;406;40611
PT-EVS07359;Bragança;Miranda do douro;Picote;41.4011319;-6.3684152;250.0;1;4;406;40611
PT-EVS14365;Bragança;Miranda do douro;Picote;41.4011319;-6.3684152;250.0;1;4;406;40611
PT-EVS15539;Bragança;Miranda do douro;Picote;41.4011319;-6.3684152;250.0;1;4;406;40611
PT-EVS16898;Bragança;Miranda do douro;Picote;41.4011319;-6.3684152;250.0;1;4;406;40611
PT-EVS24512;Bragança;Miranda do douro;Picote;41.4011319;-6.3684152;250.0;1;4;406;40611
PT-EVS04187;Braga;Guimarães;Serzedelo;41.4021177;-8.3683343;27.6;1;3;308;30866
PT-EVS06805;Braga;Guimarães;Serzedelo;41.4021177;-8.3683343;27.6;1;3;308;30866
PT-EVS08170;Braga;Guimarães;Serzedelo;41.4021177;-8.3683343;27.6;1;3;308;30866
PT-EVS11715;Braga;Guimarães;Serzedelo;41.4021177;-8.3683343;27.6;1;3;308;30866
PT-EVS14714;Braga;Guimarães;Serzedelo;41.4021177;-8.3683343;27.6;1;3;308;30866
PT-EVS16242;Braga;Guimarães;Serzedelo;41.4021177;-8.3683343;27.6;1;3;308;30866
PT-EVS19101;Braga;Guimarães;Serzedelo;41.4021177;-8.3683343;27.6;1;3;308;30866
PT-EVS24038;Braga;Guimarães;Serzedelo;41.4021177;-8.3683343;27.6;1;3;308;30866
PT-EVS01451;Bragança;Miranda do douro;Sendim e Atenor;41.4026372;-6.4406641;120.0;1;4;406;40620
PT-EVS04019;Bragança;Miranda do douro;Sendim e Atenor;41.4026372;-6.4406641;46.5;1;4;406;40620
PT-EVS10664;Bragança;Miranda do douro;Sendim e Atenor;41.4026372;-6.4406641;46.5;1;4;406;40620
PT-EVS13295;Bragança;Miranda do douro;Sendim e Atenor;41.4026372;-6.4406641;46.5;1;4;406;40620
PT-EVS14823;Bragança;Miranda do douro;Sendim e Atenor;41.4026372;-6.4406641;120.0;1;4;406;40620
PT-EVS14851;Bragança;Miranda do douro;Sendim e Atenor;41.4026372;-6.4406641;46.5;1;4;406;40620
PT-EVS17252;Bragança;Miranda do douro;Sendim e Atenor;41.4026372;-6.4406641;120.0;1;4;406;40620
PT-EVS18807;Bragança;Miranda do douro;Sendim e Atenor;41.4026372;-6.4406641;46.5;1;4;406;40620
PT-EVS19631;Bragança;Miranda do douro;Sendim e Atenor;41.4026372;-6.4406641;120.0;1;4;406;40620
PT-EVS23901;Bragança;Miranda do douro;Sendim e Atenor;41.4026372;-6.4406641;46.5;1;4;406;40620
PT-EVS26601;Bragança;Miranda do douro;Sendim e Atenor;41.4026372;-6.4406641;46.5;1;4;406;40620
PT-EVS28472;Bragança;Miranda do douro;Sendim e Atenor;41.4026372;-6.4406641;120.0;1;4;406;40620
PT-EVS32433;Bragança;Miranda do douro;Sendim e Atenor;41.4026372;-6.4406641;46.5;1;4;406;40620
PT-EVS01485;Vila Real;Mondim de Basto;São Cristóvão de Mondim de Basto;41.403339;-7.9470902;41.4;1;17;1705;170505
PT-EVS04217;Vila Real;Mondim de Basto;São Cristóvão de Mondim de Basto;41.403339;-7.9470902;630.0;1;17;1705;170505
PT-EVS05662;Vila Real;Mondim de Basto;São Cristóvão de Mondim de Basto;41.403339;-7.9470902;41.4;1;17;1705;170505
PT-EVS06846;Vila Real;Mondim de Basto;São Cristóvão de Mondim de Basto;41.403339;-7.9470902;630.0;1;17;1705;170505
PT-EVS13127;Vila Real;Mondim de Basto;São Cristóvão de Mondim de Basto;41.403339;-7.9470902;41.4;1;17;1705;170505
PT-EVS13627;Vila Real;Mondim de Basto;São Cristóvão de Mondim de Basto;41.403339;-7.9470902;630.0;1;17;1705;170505
PT-EVS14007;Vila Real;Mondim de Basto;São Cristóvão de Mondim de Basto;41.403339;-7.9470902;630.0;1;17;1705;170505
PT-EVS14507;Vila Real;Mondim de Basto;São Cristóvão de Mondim de Basto;41.403339;-7.9470902;41.4;1;17;1705;170505
PT-EVS15294;Vila Real;Mondim de Basto;São Cristóvão de Mondim de Basto;41.403339;-7.9470902;630.0;1;17;1705;170505
PT-EVS16219;Vila Real;Mondim de Basto;São Cristóvão de Mondim de Basto;41.403339;-7.9470902;41.4;1;17;1705;170505
PT-EVS16770;Vila Real;Mondim de Basto;São Cristóvão de Mondim de Basto;41.403339;-7.9470902;41.4;1;17;1705;170505
PT-EVS22890;Vila Real;Mondim de Basto;São Cristóvão de Mondim de Basto;41.403339;-7.9470902;630.0;1;17;1705;170505
PT-EVS24493;Vila Real;Mondim de Basto;São Cristóvão de Mondim de Basto;41.403339;-7.9470902;41.4;1;17;1705;170505
PT-EVS24646;Vila Real;Mondim de Basto;São Cristóvão de Mondim de Basto;41.403339;-7.9470902;630.0;1;17;1705;170505
PT-EVS25940;Vila Real;Mondim de Basto;São Cristóvão de Mondim de Basto;41.403339;-7.9470902;630.0;1;17;1705;170505
PT-EVS26570;Vila Real;Mondim de Basto;São Cristóvão de Mondim de Basto;41.403339;-7.9470902;41.4;1;17;1705;170505
PT-EVS32730;Vila Real;Mondim de Basto;São Cristóvão de Mondim de Basto;41.403339;-7.9470902;630.0;1;17;1705;170505
PT-EVS33199;Vila Real;Mondim de Basto;São Cristóvão de Mondim de Basto;41.403339;-7.9470902;41.4;1;17;1705;170505
PT-EVS34086;Vila Real;Mondim de Basto;São Cristóvão de Mondim de Basto;41.403339;-7.9470902;630.0;1;17;1705;170505
PT-EVS34155;Vila Real;Mondim de Basto;São Cristóvão de Mondim de Basto;41.403339;-7.9470902;41.4;1;17;1705;170505
PT-EVS00648;Porto;Póvoa de Varzim;Balazar;41.4033425;-8.6246641;160.0;1;13;1313;131305
PT-EVS03573;Porto;Póvoa de Varzim;Balazar;41.4033425;-8.6246641;160.0;1;13;1313;131305
PT-EVS06795;Porto;Póvoa de Varzim;Balazar;41.4033425;-8.6246641;160.0;1;13;1313;131305
PT-EVS08185;Porto;Póvoa de Varzim;Balazar;41.4033425;-8.6246641;160.0;1;13;1313;131305
PT-EVS09178;Porto;Póvoa de Varzim;Balazar;41.4033425;-8.6246641;160.0;1;13;1313;131305
PT-EVS11110;Porto;Póvoa de Varzim;Balazar;41.4033425;-8.6246641;160.0;1;13;1313;131305
PT-EVS19036;Porto;Póvoa de Varzim;Balazar;41.4033425;-8.6246641;160.0;1;13;1313;131305
PT-EVS21926;Porto;Póvoa de Varzim;Balazar;41.4033425;-8.6246641;160.0;1;13;1313;131305
PT-EVS30978;Porto;Póvoa de Varzim;Balazar;41.4033425;-8.6246641;160.0;1;13;1313;131305
PT-EVS34762;Porto;Póvoa de Varzim;Balazar;41.4033425;-8.6246641;160.0;1;13;1313;131305
PT-EVS00435;Porto;Póvoa de Varzim;AVer-o-Mar, Amorim e Terroso;41.4034185;-8.7690209;3.45;1;13;1313;131313
PT-EVS01099;Porto;Póvoa de Varzim;AVer-o-Mar, Amorim e Terroso;41.4034185;-8.7690209;10.35;2;13;1313;131313
PT-EVS01238;Porto;Póvoa de Varzim;AVer-o-Mar, Amorim e Terroso;41.4034185;-8.7690209;6.9;2;13;1313;131313
PT-EVS01764;Porto;Póvoa de Varzim;AVer-o-Mar, Amorim e Terroso;41.4034185;-8.7690209;100.0;1;13;1313;131313
PT-EVS01805;Porto;Póvoa de Varzim;AVer-o-Mar, Amorim e Terroso;41.4034185;-8.7690209;75.0;1;13;1313;131313
PT-EVS03168;Porto;Póvoa de Varzim;AVer-o-Mar, Amorim e Terroso;41.4034185;-8.7690209;1430.0;1;13;1313;131313
PT-EVS03560;Porto;Póvoa de Varzim;AVer-o-Mar, Amorim e Terroso;41.4034185;-8.7690209;10.35;1;13;1313;131313
PT-EVS03900;Porto;Póvoa de Varzim;AVer-o-Mar, Amorim e Terroso;41.4034185;-8.7690209;250.0;2;13;1313;131313
PT-EVS04532;Porto;Póvoa de Varzim;AVer-o-Mar, Amorim e Terroso;41.4034185;-8.7690209;200.0;1;13;1313;131313
